Scode,ShortName,IndustryName,IndustryCode,Trdwnt,Date,Wretnd,sz_all,sz_50,SVI_code,SVI_All,Numpstisten_A,Numneusten_A,Numnegasten_A,Numsten_A,Tpostnum_G,Pospostnum_G,Negpostnum_G,Neupostnum_G,Readnum_G,Commentnum_G
601766,中国中车,铁路、船舶、航空航天和其它运输设备制造业,C37,2015-52,2015-12-25 00:00:00,0,0.4271,0.4264,24306,113829,,,,,1254,332,316,606,3058388,2770
601788,光大证券,资本市场服务,J67,2015-52,2015-12-25 00:00:00,-0.014368,0.4271,0.4264,6931,31040,,,,,275,77,63,135,696655,340
601800,中国交建,土木工程建筑业,E48,2015-52,2015-12-25 00:00:00,0.007937,0.4271,0.4264,5408,20415,,,,,232,54,62,116,566902,326
601818,光大银行,货币金融服务,J66,2015-52,2015-12-25 00:00:00,0.009302,0.4271,0.4264,8514,170219,,,,,372,123,91,158,894932,563
601857,中国石油,石油和天然气开采业,B07,2015-52,2015-12-25 00:00:00,0,0.4271,0.4264,10288,43059,15,37,2,81,696,213,167,316,1561283,1052
601901,方正证券,资本市场服务,J67,2015-52,2015-12-25 00:00:00,-0.003024,0.4271,0.4264,12339,58039,,,,,820,202,255,363,2100085,1186
601985,中国核电,电力、热力生产和供应业,D44,2015-52,2015-12-25 00:00:00,-0.03012,0.4271,0.4264,16218,66380,15,15,10,84,1507,340,416,751,1901470,1975
601988,中国银行,货币金融服务,J66,2015-52,2015-12-25 00:00:00,-0.004902,0.4271,0.4264,14563,759443,5,24,0,123,685,218,174,293,1363601,915
601989,中国重工,铁路、船舶、航空航天和其它运输设备制造业,C37,2015-52,2015-12-25 00:00:00,-0.010173,0.4271,0.4264,23579,111330,,,,,2438,554,744,1140,4684442,5016
601998,中信银行,货币金融服务,J66,2015-52,2015-12-25 00:00:00,0.025503,0.4271,0.4264,8147,170538,,,,,285,90,67,128,622053,306
600000,浦发银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,-0.054348,-0.943,-0.4921,,,,,,,,,,,,
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2015-53,2015-12-31 00:00:00,-0.026954,-0.943,-0.4921,,,,,,,,,,,,
600015,华夏银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,0.014202,-0.943,-0.4921,,,,,,,,,,,,
600016,民生银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,0.021186,-0.943,-0.4921,,,,,,,,,,,,
600018,上港集团,水上运输业,G55,2015-53,2015-12-31 00:00:00,-0.03139,-0.943,-0.4921,,,,,,,,,,,,
600028,中国石化,石油和天然气开采业,B07,2015-53,2015-12-31 00:00:00,-0.013917,-0.943,-0.4921,,,,,,,,,,,,
600029,南方航空,航空运输业,G56,2015-53,2015-12-31 00:00:00,-0.021689,-0.943,-0.4921,,,,,,,,,,,,
600030,中信证券,资本市场服务,J67,2015-53,2015-12-31 00:00:00,-0.069264,-0.943,-0.4921,,,,,,,,,,,,
600036,招商银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,-0.018549,-0.943,-0.4921,,,,,,,,,,,,
600048,保利地产,房地产业,K70,2015-53,2015-12-31 00:00:00,-0.066667,-0.943,-0.4921,,,,,,,,,,,,
600050,中国联通,电信、广播电视和卫星传输服务,I63,2015-53,2015-12-31 00:00:00,-0.0112,-0.943,-0.4921,,,,,,,,,,,,
600100,同方股份,计算机、通信和其他电子设备制造业,C39,2015-53,2015-12-31 00:00:00,-0.044397,-0.943,-0.4921,,,,,,,,,,,,
600104,上汽集团,汽车制造业,C36,2015-53,2015-12-31 00:00:00,-0.028833,-0.943,-0.4921,,,,,,,,,,,,
600109,国金证券,资本市场服务,J67,2015-53,2015-12-31 00:00:00,-0.020656,-0.943,-0.4921,,,,,,,,,,,,
600111,北方稀土,有色金属冶炼及压延加工业,C32,2015-53,2015-12-31 00:00:00,-0.043656,-0.943,-0.4921,,,,,,,,,,,,
600150,中国船舶,铁路、船舶、航空航天和其它运输设备制造业,C37,2015-53,2015-12-31 00:00:00,-0.034378,-0.943,-0.4921,,,,,,,,,,,,
600256,广汇能源,石油和天然气开采业,B07,2015-53,2015-12-31 00:00:00,0.004518,-0.943,-0.4921,,,,,,,,,,,,
600406,国电南瑞,软件和信息技术服务业,I65,2015-53,2015-12-31 00:00:00,0.069231,-0.943,-0.4921,,,,,,,,,,,,
600485,信威集团,计算机、通信和其他电子设备制造业,C39,2015-53,2015-12-31 00:00:00,0.000374,-0.943,-0.4921,,,,,,,,,,,,
600518,康美药业,医药制造业,C27,2015-53,2015-12-31 00:00:00,-0.021927,-0.943,-0.4921,,,,,,,,,,,,
600519,贵州茅台,酒、饮料和精制茶制造业,C15,2015-53,2015-12-31 00:00:00,-0.028107,-0.943,-0.4921,,,,,,,,,,,,
600547,山东黄金,有色金属矿采选业,B09,2015-53,2015-12-31 00:00:00,-0.013158,-0.943,-0.4921,,,,,,,,,,,,
600583,海油工程,开采辅助活动,B11,2015-53,2015-12-31 00:00:00,-0.045842,-0.943,-0.4921,,,,,,,,,,,,
600585,海螺水泥,非金属矿物制品业,C30,2015-53,2015-12-31 00:00:00,-0.025641,-0.943,-0.4921,,,,,,,,,,,,
600637,东方明珠,电信、广播电视和卫星传输服务,I63,2015-53,2015-12-31 00:00:00,-0.03465,-0.943,-0.4921,,,,,,,,,,,,
600795,国电电力,电力、热力生产和供应业,D44,2015-53,2015-12-31 00:00:00,-0.015038,-0.943,-0.4921,,,,,,,,,,,,
600837,海通证券,资本市场服务,J67,2015-53,2015-12-31 00:00:00,-0.055522,-0.943,-0.4921,,,,,,,,,,,,
600887,伊利股份,食品制造业,C14,2015-53,2015-12-31 00:00:00,-0.039181,-0.943,-0.4921,,,,,,,,,,,,
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2015-53,2015-12-31 00:00:00,-0.005741,-0.943,-0.4921,,,,,,,,,,,,
600958,东方证券,资本市场服务,J67,2015-53,2015-12-31 00:00:00,-0.046274,-0.943,-0.4921,,,,,,,,,,,,
600999,招商证券,资本市场服务,J67,2015-53,2015-12-31 00:00:00,-0.042788,-0.943,-0.4921,,,,,,,,,,,,
601006,大秦铁路,铁路运输业,G53,2015-53,2015-12-31 00:00:00,-0.044346,-0.943,-0.4921,,,,,,,,,,,,
601088,中国神华,煤炭开采和洗选业,B06,2015-53,2015-12-31 00:00:00,-0.009265,-0.943,-0.4921,,,,,,,,,,,,
601166,兴业银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,-0.021216,-0.943,-0.4921,,,,,,,,,,,,
601169,北京银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,-0.040984,-0.943,-0.4921,,,,,,,,,,,,
601186,中国铁建,土木工程建筑业,E48,2015-53,2015-12-31 00:00:00,-0.029518,-0.943,-0.4921,,,,,,,,,,,,
601198,东兴证券,资本市场服务,J67,2015-53,2015-12-31 00:00:00,-0.000334,-0.943,-0.4921,,,,,,,,,,,,
601211,国泰君安,资本市场服务,J67,2015-53,2015-12-31 00:00:00,-0.030032,-0.943,-0.4921,,,,,,,,,,,,
601288,农业银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,-0.012232,-0.943,-0.4921,,,,,,,,,,,,
601318,中国平安,保险业,J68,2015-53,2015-12-31 00:00:00,-0.02439,-0.943,-0.4921,,,,,,,,,,,,
601328,交通银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,-0.031579,-0.943,-0.4921,,,,,,,,,,,,
601336,新华保险,保险业,J68,2015-53,2015-12-31 00:00:00,-0.039728,-0.943,-0.4921,,,,,,,,,,,,
601390,中国中铁,土木工程建筑业,E48,2015-53,2015-12-31 00:00:00,-0.017986,-0.943,-0.4921,,,,,,,,,,,,
601398,工商银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,-0.015054,-0.943,-0.4921,,,,,,,,,,,,
601601,中国太保,保险业,J68,2015-53,2015-12-31 00:00:00,-0.050658,-0.943,-0.4921,,,,,,,,,,,,
601628,中国人寿,保险业,J68,2015-53,2015-12-31 00:00:00,-0.057903,-0.943,-0.4921,,,,,,,,,,,,
601668,中国建筑,土木工程建筑业,E48,2015-53,2015-12-31 00:00:00,-0.050898,-0.943,-0.4921,,,,,,,,,,,,
601669,中国电建,土木工程建筑业,E48,2015-53,2015-12-31 00:00:00,-0.017136,-0.943,-0.4921,,,,,,,,,,,,
601688,华泰证券,资本市场服务,J67,2015-53,2015-12-31 00:00:00,-0.078935,-0.943,-0.4921,,,,,,,,,,,,
601766,中国中车,铁路、船舶、航空航天和其它运输设备制造业,C37,2015-53,2015-12-31 00:00:00,-0.020579,-0.943,-0.4921,,,,,,,,,,,,
601788,光大证券,资本市场服务,J67,2015-53,2015-12-31 00:00:00,-0.044565,-0.943,-0.4921,,,,,,,,,,,,
601800,中国交建,土木工程建筑业,E48,2015-53,2015-12-31 00:00:00,-0.040086,-0.943,-0.4921,,,,,,,,,,,,
601818,光大银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,-0.023041,-0.943,-0.4921,,,,,,,,,,,,
601857,中国石油,石油和天然气开采业,B07,2015-53,2015-12-31 00:00:00,-0.01533,-0.943,-0.4921,,,,,,,,,,,,
601901,方正证券,资本市场服务,J67,2015-53,2015-12-31 00:00:00,-0.029323,-0.943,-0.4921,,,,,,,,,,,,
601985,中国核电,电力、热力生产和供应业,D44,2015-53,2015-12-31 00:00:00,-0.012422,-0.943,-0.4921,,,,,,,,,,,,
601988,中国银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,-0.012315,-0.943,-0.4921,,,,,,,,,,,,
601989,中国重工,铁路、船舶、航空航天和其它运输设备制造业,C37,2015-53,2015-12-31 00:00:00,-0.033916,-0.943,-0.4921,,,,,,,,,,,,
601998,中信银行,货币金融服务,J66,2015-53,2015-12-31 00:00:00,-0.054974,-0.943,-0.4921,,,,,,,,,,,,
600000,浦发银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.042693,1.9651,1.7896,,,,,,,790,220,214,356,3602809,2594
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-02,2016-01-08 00:00:00,-0.01662,1.9651,1.7896,16978,48065,,,,,818,201,214,403,3218835,2619
600015,华夏银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.107908,1.9651,1.7896,6755,85637,,,,,304,75,85,144,715599,634
600016,民生银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.09751,1.9651,1.7896,12229,199629,,,,,411,117,129,165,1408174,863
600018,上港集团,水上运输业,G55,2016-02,2016-01-08 00:00:00,-0.100309,1.9651,1.7896,9519,23480,,,,,182,38,64,80,576365,240
600028,中国石化,石油和天然气开采业,B07,2016-02,2016-01-08 00:00:00,-0.038306,1.9651,1.7896,18643,64268,,,,,1014,334,301,379,1746446,1496
600029,南方航空,航空运输业,G56,2016-02,2016-01-08 00:00:00,-0.10035,1.9651,1.7896,10806,125231,,,,,335,61,90,184,973893,453
600030,中信证券,资本市场服务,J67,2016-02,2016-01-08 00:00:00,-0.130233,1.9651,1.7896,33831,156890,,,,,2656,567,852,1237,5327863,5796
600036,招商银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.065592,1.9651,1.7896,9618,533422,,,,,212,68,64,80,619799,303
600048,保利地产,房地产业,K70,2016-02,2016-01-08 00:00:00,-0.108083,1.9651,1.7896,12289,50191,,,,,547,147,133,267,1412212,1067
600050,中国联通,电信、广播电视和卫星传输服务,I63,2016-02,2016-01-08 00:00:00,-0.116505,1.9651,1.7896,16731,168814,,,,,673,145,222,306,1694509,1238
600100,同方股份,计算机、通信和其他电子设备制造业,C39,2016-02,2016-01-08 00:00:00,-0.216261,1.9651,1.7896,12088,34619,,,,,566,95,204,267,1462071,2034
600104,上汽集团,汽车制造业,C36,2016-02,2016-01-08 00:00:00,-0.080584,1.9651,1.7896,7190,26193,,,,,259,70,64,125,705875,302
600109,国金证券,资本市场服务,J67,2016-02,2016-01-08 00:00:00,-0.130273,1.9651,1.7896,8627,34606,,,,,414,117,108,189,1224742,699
600111,北方稀土,有色金属冶炼及压延加工业,C32,2016-02,2016-01-08 00:00:00,-0.079886,1.9651,1.7896,16357,38207,,,,,812,217,193,402,1409186,1503
600150,中国船舶,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-02,2016-01-08 00:00:00,-0.092736,1.9651,1.7896,9408,30574,,,,,300,68,71,161,935342,927
600256,广汇能源,石油和天然气开采业,B07,2016-02,2016-01-08 00:00:00,-0.124438,1.9651,1.7896,10843,28109,,,,,446,77,133,236,1158378,991
600406,国电南瑞,软件和信息技术服务业,I65,2016-02,2016-01-08 00:00:00,0.043765,1.9651,1.7896,9562,34136,,,,,457,109,128,220,1706012,1294
600485,信威集团,计算机、通信和其他电子设备制造业,C39,2016-02,2016-01-08 00:00:00,0.035514,1.9651,1.7896,10957,30347,,,,,823,198,216,409,2881811,3208
600518,康美药业,医药制造业,C27,2016-02,2016-01-08 00:00:00,-0.136283,1.9651,1.7896,13759,49304,,,,,354,68,100,186,1274290,859
600519,贵州茅台,酒、饮料和精制茶制造业,C15,2016-02,2016-01-08 00:00:00,-0.062148,1.9651,1.7896,7063,26855,,,,,124,46,21,57,426812,688
600547,山东黄金,有色金属矿采选业,B09,2016-02,2016-01-08 00:00:00,0.078571,1.9651,1.7896,11944,40563,,,,,472,147,95,230,1286893,1739
600583,海油工程,开采辅助活动,B11,2016-02,2016-01-08 00:00:00,-0.089385,1.9651,1.7896,7404,18995,,,,,219,57,66,96,536855,315
600585,海螺水泥,非金属矿物制品业,C30,2016-02,2016-01-08 00:00:00,-0.057895,1.9651,1.7896,8339,23057,,,,,365,111,76,178,911668,874
600637,东方明珠,电信、广播电视和卫星传输服务,I63,2016-02,2016-01-08 00:00:00,-0.166007,1.9651,1.7896,9601,45167,,,,,341,93,93,155,1205790,828
600795,国电电力,电力、热力生产和供应业,D44,2016-02,2016-01-08 00:00:00,-0.091603,1.9651,1.7896,14328,52972,,,,,550,97,174,279,1270443,794
600837,海通证券,资本市场服务,J67,2016-02,2016-01-08 00:00:00,-0.146018,1.9651,1.7896,9543,54945,,,,,629,162,165,302,2683042,2700
600887,伊利股份,食品制造业,C14,2016-02,2016-01-08 00:00:00,-0.091905,1.9651,1.7896,17376,72863,,,,,749,178,172,399,2676775,2555
600893,中航动力,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-02,2016-01-08 00:00:00,-0.146569,1.9651,1.7896,8881,28009,,,,,328,74,88,166,920806,659
600958,东方证券,资本市场服务,J67,2016-02,2016-01-08 00:00:00,-0.161013,1.9651,1.7896,4775,19928,,,,,216,39,58,119,786797,404
600999,招商证券,资本市场服务,J67,2016-02,2016-01-08 00:00:00,-0.147005,1.9651,1.7896,6029,41304,,,,,138,23,44,71,1081054,1741
601006,大秦铁路,铁路运输业,G53,2016-02,2016-01-08 00:00:00,-0.046404,1.9651,1.7896,6463,20373,,,,,362,104,84,174,1009135,981
601088,中国神华,煤炭开采和洗选业,B06,2016-02,2016-01-08 00:00:00,0.04342,1.9651,1.7896,9370,28662,,,,,697,224,112,361,1622518,2293
601166,兴业银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.036907,1.9651,1.7896,9871,179969,,,,,607,176,145,286,2811720,6034
601169,北京银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.02754,1.9651,1.7896,8134,82322,,,,,392,99,115,178,1063406,588
601186,中国铁建,土木工程建筑业,E48,2016-02,2016-01-08 00:00:00,-0.150593,1.9651,1.7896,7331,34674,,,,,241,68,62,111,594090,325
601198,东兴证券,资本市场服务,J67,2016-02,2016-01-08 00:00:00,-0.107107,1.9651,1.7896,9533,37349,,,,,702,184,196,322,2573186,1670
601211,国泰君安,资本市场服务,J67,2016-02,2016-01-08 00:00:00,-0.119665,1.9651,1.7896,8438,63807,,,,,404,98,119,187,2524551,5913
601288,农业银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.021672,1.9651,1.7896,13474,1129166,,,,,549,183,141,225,1391106,1212
601318,中国平安,保险业,J68,2016-02,2016-01-08 00:00:00,-0.057222,1.9651,1.7896,10873,104200,,,,,425,110,105,210,1410348,717
601328,交通银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.063665,1.9651,1.7896,8244,383826,,,,,260,51,79,130,968505,494
601336,新华保险,保险业,J68,2016-02,2016-01-08 00:00:00,-0.130818,1.9651,1.7896,4075,43490,,,,,132,20,38,74,569945,178
601377,兴业证券,资本市场服务,J67,2016-02,2016-01-08 00:00:00,-0.097569,1.9651,1.7896,9253,42197,,,,,922,188,268,466,4689487,3529
601390,中国中铁,土木工程建筑业,E48,2016-02,2016-01-08 00:00:00,-0.148352,1.9651,1.7896,14529,76040,,,,,746,149,235,362,1665058,1200
601398,工商银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.026201,1.9651,1.7896,9518,1522384,,,,,507,150,124,233,1295729,1240
601601,中国太保,保险业,J68,2016-02,2016-01-08 00:00:00,-0.080042,1.9651,1.7896,3740,14538,,,,,68,18,18,32,215732,80
601628,中国人寿,保险业,J68,2016-02,2016-01-08 00:00:00,-0.101378,1.9651,1.7896,4069,93136,,,,,127,40,34,53,405536,143
601668,中国建筑,土木工程建筑业,E48,2016-02,2016-01-08 00:00:00,-0.069401,1.9651,1.7896,14336,60420,,,,,655,164,180,311,1654042,1224
601669,中国电建,土木工程建筑业,E48,2016-02,2016-01-08 00:00:00,-0.127024,1.9651,1.7896,7745,26990,,,,,314,73,76,165,662862,643
601688,华泰证券,资本市场服务,J67,2016-02,2016-01-08 00:00:00,-0.1643,1.9651,1.7896,6328,49524,,,,,330,51,107,172,733915,560
601766,中国中车,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-02,2016-01-08 00:00:00,-0.143191,1.9651,1.7896,24229,140519,,,,,1356,290,406,660,3880461,4884
601788,光大证券,资本市场服务,J67,2016-02,2016-01-08 00:00:00,-0.150392,1.9651,1.7896,5873,26706,,,,,266,37,92,137,840639,447
601800,中国交建,土木工程建筑业,E48,2016-02,2016-01-08 00:00:00,-0.143177,1.9651,1.7896,4638,19256,,,,,143,24,57,62,498657,473
601818,光大银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.049528,1.9651,1.7896,7969,171948,,,,,250,55,70,125,746385,354
601857,中国石油,石油和天然气开采业,B07,2016-02,2016-01-08 00:00:00,-0.043114,1.9651,1.7896,11392,55381,,,,,871,200,256,415,1839218,2182
601901,方正证券,资本市场服务,J67,2016-02,2016-01-08 00:00:00,-0.141667,1.9651,1.7896,9824,50085,,,,,557,119,183,255,1860950,1732
601985,中国核电,电力、热力生产和供应业,D44,2016-02,2016-01-08 00:00:00,-0.115304,1.9651,1.7896,15457,69291,,,,,885,195,249,441,2164302,2528
601988,中国银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.052369,1.9651,1.7896,14188,1587521,,,,,867,166,299,402,1597697,1309
601989,中国重工,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-02,2016-01-08 00:00:00,-0.088298,1.9651,1.7896,29819,154631,,,,,2287,509,679,1099,5401433,6495
601998,中信银行,货币金融服务,J66,2016-02,2016-01-08 00:00:00,-0.095568,1.9651,1.7896,7214,171212,,,,,213,52,60,101,760204,330
600000,浦发银行,货币金融服务,J66,2016-03,2016-01-15 00:00:00,0.005146,-3.5469,-2.868,,,,,,,590,166,148,276,2896674,2061
600010,包钢股份,黑色金属冶炼及压延加工业,C31,2016-03,2016-01-15 00:00:00,-0.11831,-3.5469,-2.868,16025,44658,,,,,548,149,133,266,1885350,1504
600015,华夏银行,货币金融服务,J66,2016-03,2016-01-15 00:00:00,-0.092336,-3.5469,-2.868,5582,82113,,,,,317,98,78,141,1107089,1681
600016,民生银行,货币金融服务,J66,2016-03,2016-01-15 00:00:00,-0.026437,-3.5469,-2.868,10535,194732,,,,,251,75,60,116,778183,307
600018,上港集团,水上运输业,G55,2016-03,2016-01-15 00:00:00,-0.121784,-3.5469,-2.868,8932,22195,,,,,160,33,49,78,656173,259
600028,中国石化,石油和天然气开采业,B07,2016-03,2016-01-15 00:00:00,-0.06499,-3.5469,-2.868,17800,62856,,,,,1067,293,268,506,1878641,2420
600029,南方航空,航空运输业,G56,2016-03,2016-01-15 00:00:00,-0.079118,-3.5469,-2.868,11450,137587,,,,,572,121,162,289,1598283,1532
600030,中信证券,资本市场服务,J67,2016-03,2016-01-15 00:00:00,-0.076055,-3.5469,-2.868,31386,141813,,,,,2176,564,613,999,6187055,5087
600036,招商银行,货币金融服务,J66,2016-03,2016-01-15 00:00:00,-0.07912,-3.5469,-2.868,9345,522645,,,,,180,39,59,82,462851,218
600048,保利地产,房地产业,K70,2016-03,2016-01-15 00:00:00,-0.094837,-3.5469,-2.868,12070,45034,,,,,573,115,167,291,1409981,1105
600050,中国联通,电信、广播电视和卫星传输服务,I63,2016-03,2016-01-15 00:00:00,-0.135531,-3.5469,-2.868,17099,142271,,,,,745,171,236,338,1814501,1097
600100,同方股份,计算机、通信和其他电子设备制造业,C39,2016-03,2016-01-15 00:00:00,-0.112209,-3.5469,-2.868,12363,35025,,,,,454,113,113,228,1380962,1412
600104,上汽集团,汽车制造业,C36,2016-03,2016-01-15 00:00:00,0.009739,-3.5469,-2.868,6895,25110,,,,,222,76,63,83,918966,462
600109,国金证券,资本市场服务,J67,2016-03,2016-01-15 00:00:00,-0.129815,-3.5469,-2.868,8258,31700,,,,,337,81,106,150,1024767,742
600111,北方稀土,有色金属冶炼及压延加工业,C32,2016-03,2016-01-15 00:00:00,-0.051938,-3.5469,-2.868,15774,36183,,,,,583,165,137,281,1173478,999
600150,中国船舶,铁路、船舶、航空航天和其它运输设备制造业,C37,2016-03,2016-01-15 00:00:00,-0.137025,-3.5469,-2.868,8193,26711,,,,,259,59,80,120,707750,329
600256,广汇能源,石油和天然气开采业,B07,2016-03,2016-01-15 00:00:00,-0.138699,-3.5469,-2.868,10050,26276,,,,,457,93,141,223,1308482,1158
600406,国电南瑞,软件和信息技术服务业,I65,2016-03,2016-01-15 00:00:00,-0.202757,-3.5469,-2.868,8594,28155,,,,,378,92,135,151,1107806,508
600485,信威集团,计算机、通信和其他电子设备制造业,C39,2016-03,2016-01-15 00:00:00,-0.228159,-3.5469,-2.868,11833,31821,,,,,954,204,246,504,2788637,2686
